/name,/id,/keyword,/posts/origLang,/posts/id,/posts/message,/posts/comments/comments,/posts/comments/origLang,/posts/comments/id,/posts/comments/message,/posts/comments/likes
"Randall's Humira Medicine","1664871547127159","Humira","","1664871547127159_1664874037126910",,,,,,
"Randall's Humira Medicine","1664871547127159","Humira","","1664871547127159_1664872447127069",,,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_696558590434552",,,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_696558383767906",,,,,,
"Dnevna doza humira","299594903464258","Humira","pl","299594903464258_642956785794733","Hoce lineko admina? :D",,,,,
"Dnevna doza humira","299594903464258","Humira","hr","299594903464258_642956175794794","ljudi zelite li dnevnu dozu humora? \n*O*",,,,,
"Dnevna doza humira","299594903464258","Humira","mk","299594903464258_423002844456796","У великој робној кући, једна жена прилази пословођи и пита: - Да ли запошљавате нове продавачице? - Не, имамо их и превише. - Онда ми пошаљите једну! Чекам већ пола сата да ме неко услужи!",,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_415061631917584",,,,,,
"Dnevna doza humira","299594903464258","Humira","hr","299594903464258_397052603718487","Cao ja sam vasa nova adminka i potpisivacu se *A*\n\nKoji zelite kviz..\n\nNapomena:Svi koji budu igrali naredni kviz dobice reklamu!\n\n*A*",,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_299603463463402",,,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_299600470130368",,,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_299599793463769",,,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_299600096797072",,,,,,
"Dnevna doza humira","299594903464258","Humira","","299594903464258_299599680130447",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1847401902164309",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1688814054689762",,,,,,
"Humira Malik PTI","1493953007509202","Humira","fi","1493953007509202_1684339055137262","Ye konsi jaga hy?",,"so","1684339055137262_1745912728979894","Islamabd lga ra he",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1684338415137326",,,"ro","1684338415137326_1772325693005264","Nice",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1679546695616498",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1677515489152952",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1672365936334574",,,"","1672365936334574_1680224845548683","",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1664304933807341",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1664299760474525",,,"sl","1664299760474525_1745913252313175","I love p t i",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1664299760474525",,,"vi","1664299760474525_1699907980247036","NICE",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1664299760474525",,,"so","1664299760474525_1685864064984761","Shabbas",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1662532727317895",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1662532657317902",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1662532263984608",,,,,,
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1662532213984613",,,"hr","1662532213984613_1686714554899712","An lrkio sy dosti krvao ma pti ma hota hn,,,,",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1662532213984613",,,"so","1662532213984613_1679314542306380","Good",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1569555843282251","https://m.facebook.com/profile.php?id=1449528621932401",,"tr","1569555843282251_1628816730689495","YES",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1547829282121574",,,"fr","1547829282121574_1626484507589384","Love you #IK",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1547829282121574",,,"hr","1547829282121574_1627654717472363","Love u....",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1547829282121574",,,"","1547829282121574_1636615859909582","",
"Humira Malik PTI","1493953007509202","Humira","en","1493953007509202_1544568585780977","Tnx to all frnds",,"de","1544568585780977_1626484460922722","Welcme",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013549669814",,,"ur","1539013549669814_1636615736576261","ویلکم پی ٹی ائی",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013549669814",,,"sq","1539013549669814_1629080203996481","Vektri ap ka behtar maqsa he poore awm ka",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013549669814",,,"sw","1539013549669814_1627654644139037","Hi humaira kase ho.",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013549669814",,,"ro","1539013549669814_1675408249363676","Nice",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013549669814",,,"pl","1539013549669814_1727461724158328","nice",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013549669814",,,"nl","1539013549669814_1567025523535283","helo",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"fr","1539013433003159_1611102765794225","You so pretty",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"pl","1539013433003159_1615665865337915","Very nice",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"fi","1539013433003159_1649789735258861","Hi jani",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"cs","1539013433003159_1634932220077946","mujhy add kro pti men",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"tl","1539013433003159_1634932100077958","malamal pti",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"tl","1539013433003159_1619343358303499","Apna nbr 2",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"ro","1539013433003159_1617104781860690","Naice",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"id","1539013433003159_1551107871793715","So beautiful yar",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"sw","1539013433003159_1539152542989248","ye kya chawal hai",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1539013433003159",,,"no","1539013433003159_1642959329275235","Helo g tusi garet o",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1535366963367806",,,"af","1535366963367806_1634932466744588","o pti waly hm b aa rhy hen aap ke parte me plz add kro",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1535366963367806",,,"de","1535366963367806_1619862954918206","Zuneria Zuni",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1533375003567002",,,"id","1533375003567002_1685864251651409","Imran khan zindabad",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1533375003567002",,,"en","1533375003567002_1703343469903487","I proud of you",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1493968810840955",,,"fr","1493968810840955_1667777276793440","Tnx 4 Ur response",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1493968810840955",,,"en","1493968810840955_1551100645127771","Can u friendship with me.",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1493968810840955",,,"hr","1493968810840955_1623074057930429","Love u Khan,,",
"Humira Malik PTI","1493953007509202","Humira","","1493953007509202_1493968810840955",,,"da","1493968810840955_1521908028047033","Hi sister same here !",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_1146454015484401",,,,,,
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_1092651167531353","আমার পেজে লাইক দিন",,,,,
"Humira Afrin Hemu","918917481571390","Humira","en","918917481571390_1026790237450780","onek  din por Facebook a aslam\n\nsobai kamon aso",,"sl","1026790237450780_1026870357442768","Keno Onek din por asla?\nAme toma k Onek khojsi",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_996273087169162",,,,,,
"Humira Afrin Hemu","918917481571390","Humira","so","918917481571390_988318237964647","eid Mubarak",,"ro","988318237964647_988461997950271","Nice pic",
"Humira Afrin Hemu","918917481571390","Humira","so","918917481571390_988318237964647","eid Mubarak",,"et","988318237964647_994933083969829","Hii",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_977621719034299",,,,,,
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_951920624937742","\"শিশুকে মায়ের দুধ খাওয়ানো টেকসই উন্নয়নের চাবিকাঠি\" বিশ্ব মাতৃদুগ্ধ সপ্তাহ (১-৭ আগস্ট), \"স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়\"",,"ro","951920624937742_977768089019662","Nice",
"Humira Afrin Hemu","918917481571390","Humira","sk","918917481571390_149852192115012","My.Love",,,,,
"Humira Afrin Hemu","918917481571390","Humira","sv","918917481571390_945503662246105","add.me",,"nl","945503662246105_945551725574632","Hi",
"Humira Afrin Hemu","918917481571390","Humira","sv","918917481571390_945503662246105","add.me",,"af","945503662246105_945668452229626","omon kore dekho naa",
"Humira Afrin Hemu","918917481571390","Humira","sv","918917481571390_945503662246105","add.me",,"et","945503662246105_945905212205950","Hiii",
"Humira Afrin Hemu","918917481571390","Humira","sv","918917481571390_945503662246105","add.me",,"bn","945503662246105_978106265652511","ভেরি নাইচ",
"Humira Afrin Hemu","918917481571390","Humira","sv","918917481571390_945503662246105","add.me",,"no","945503662246105_987469521382852","No",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_109566972816793",,,,,,
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_300843170267152",,,,,,
"Humira Afrin Hemu","918917481571390","Humira","sl","918917481571390_942847689178369","3o jon ki ak bon",,,,,
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"fr","933198913476580_944593575670447","Comment",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"fr","933198913476580_944593612337110","Comment",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"fr","933198913476580_944593659003772","Comment",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"bn","933198913476580_945428398920298","তোমার মোন খারাপ কেনো Bay Friend ছেরে চলে গেছে মন খারাপ কোরোনা আমরা তো আছি",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"bn","933198913476580_946799972116474","কি বর চলে গেচ্ছে",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"bn","933198913476580_948422278620910","তোমার জন্য আমার ওনেক কমেট ও Lick আছে।",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"bn","933198913476580_957223054407499","তোমার মোবাইলের কি বোর্ড খারাপ ছিল যানতাম না। তোমার ফোনের অপেখ্খায় রইলাম। মেছেজে ফোন নং আছে দেখ।",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198913476580",,,"hr","933198913476580_1094597877336682","Bose ki Chinta korcho",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_933198786809926",,,"sw","933198786809926_942394235890381","I likeyou",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"sw","931996230263515_934470513349420","Like you",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"ro","931996230263515_938451959617942","Nice",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"sv","931996230263515_939455159517622","Kob sonddr lagca",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"af","931996230263515_939580979505040","so sweet...",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"","931996230263515_939676942828777","",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"sk","931996230263515_940385526091252","Havvy",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"lt","931996230263515_940386696091135","Vavo",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"nl","931996230263515_942364702560001","sweet lakca",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"fr","931996230263515_944278962368575","Comment",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"","931996230263515_944584589004679","",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"fr","931996230263515_944584862337985","Comment",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"bn","931996230263515_951953588267779","সবাই ভাল এবং আমার সাগতম। সুন্দর জিবন কামনা করছি।",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"ro","931996230263515_955875427875595","Nice",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"en","931996230263515_973528366110301","Nice baby",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"it","931996230263515_976753075787830","so fine  ,, ,, ,",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931996230263515","কেমন লাগতেছে আমার বান্ধবীদেরকে",,"bn","931996230263515_978107638985707","নাইচ ভেরি নাইচ",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931995693596902","কেমন লাগছে আমার তিন বান্ধবীকে",,"no","931995693596902_932487743547697","HEUBxskjeagsLOVE",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931995693596902","কেমন লাগছে আমার তিন বান্ধবীকে",,"sw","931995693596902_933196493476822","Mane",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931995693596902","কেমন লাগছে আমার তিন বান্ধবীকে",,"sv","931995693596902_938452512951220","Supper",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931995693596902","কেমন লাগছে আমার তিন বান্ধবীকে",,"en","931995693596902_939580839505054","hi how are you??you and your friends  very sweet.",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931995693596902","কেমন লাগছে আমার তিন বান্ধবীকে",,"vi","931995693596902_942391712557300","Naic",
"Humira Afrin Hemu","918917481571390","Humira","bn","918917481571390_931995693596902","কেমন লাগছে আমার তিন বান্ধবীকে",,"","931995693596902_977768485686289","",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"en","918921648237640_921110464685425","Nice baby",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"","918921648237640_921123861350752","",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"","918921648237640_921123894684082","",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"","918921648237640_921153528014452","",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"so","918921648237640_926773540785784","Saddam nice",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"nl","918921648237640_926773820785756","Hasen hobo",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"en","918921648237640_927554324041039","Thanks",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"","918921648237640_937293703067101","",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"fr","918921648237640_938867586243046","Nice vire",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"it","918921648237640_939104929552645","pppp",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"it","918921648237640_939105202885951","lllllll",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"sw","918921648237640_939105712885900","@%#humira",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"bn","918921648237640_939105762885895","অাপনি অনেক সুন্দর অাপনাকে অামার ভাললাগচে??",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"en","918921648237640_939106379552500","o",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"bn","918921648237640_939108679552270","অামি অাপনার বন্ধু হতে চাই  অাপনি কি এক মত তো অামার নাম্বার দিবো??",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"vi","918921648237640_939108892885582","hm",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"bn","918921648237640_939111952885276","অামি অাপনাকে দেকার পর অামার মন বলেচে অাপনাকে ভালোবাসবো ilove you",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"bn","918921648237640_939115389551599","অামার ঝিবনের নতুন প্রেম অাপনি অাপনি ভালথাকেন??",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"bn","918921648237640_939116199551518","পুল টা অাপনাকে দিলাম",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"ro","918921648237640_939847269478411","Nice",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"et","918921648237640_939855899477548","Hiii",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"ro","918921648237640_939856136144191","Beautiful",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"sl","918921648237640_940368879426250","Ke  kro",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"id","918921648237640_940490849414053","Rahain",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"sv","918921648237640_940490862747385","m..nomber...",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"","918921648237640_941468242649647","",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"it","918921648237640_942398259223312","Callme 01912476875",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"no","918921648237640_942819382514533","I love just for you",
"Humira Afrin Hemu","918917481571390","Humira","","918917481571390_918921648237640",,,"af","918921648237640_944348355694969","so sweet",
"Humira 40mg.","552945658115914","Humira","en","552945658115914_1121249161285558","hey! whats up? how is ur experience with humira? \nsalut! ca va? comme est vous experience avec humira?",,"en","1121249161285558_1132796050130869","Dear hi , i need to buy HUMIRA 40MG , do you have it ?",
"Humira 40mg.","552945658115914","Humira","ro","552945658115914_1088230151254126","Bună dimineața",,,,,
"Humira 40mg.","552945658115914","Humira","en","552945658115914_1084142514996223","Any one like to buy humira ?",,,,,
"Humira 40mg.","552945658115914","Humira","en","552945658115914_928642067212936","Hello\nI am currently Humira for Crohn's disease and spondylitis ... And I'm happy but I have little time.\n\nI am curious whether an antibody can attack a gene, for example chromosome 21 (In short, if such is possible humira for Down Syndrome)",,,,,
"Humira 40mg.","552945658115914","Humira","it","552945658115914_890715797672230","Ci sono italiani che ne fanno uso? :-)",,,,,
"Humira 40mg.","552945658115914","Humira",,"552945658115914_814896995254111","♥",,,,,
"Humira 40mg.","552945658115914","Humira","es","552945658115914_799890956754715","Hay alguien??",,,,,
"Humira 40mg.","552945658115914","Humira","pt","552945658115914_753439691399842","MEGUSTARIA SAVERSI ES EFECTIVO PARA REUMATOIDE ARTRICTE",,,,,
"Humira 40mg.","552945658115914","Humira","pl","552945658115914_610594642351015","dziś otrzymaliśmy 3 zastrzyki ;) jest moc, jest energia, jest zabawa - HUMIRA <3",,"no","610594642351015_939054869504989","i jak efekty ??",
"Humira 40mg.","552945658115914","Humira","","552945658115914_10201555988212663",,,,,,
"Humira Arshad","600482480054678","Humira","en","600482480054678_687025958066996","What's on your mind",,"af","687025958066996_687027094733549","Not mind",
"Humira Arshad","600482480054678","Humira","","600482480054678_687025344733724",,,,,,
"Humira Arshad","600482480054678","Humira","id","600482480054678_605421252894134","Dj tu esa song chala de",,,,,
"Humira Arshad","600482480054678","Humira","nl","600482480054678_603062299796696","Hi",,"it","603062299796696_603062469796679","fine",
"Humira Arshad","600482480054678","Humira","nl","600482480054678_603062299796696","Hi",,"","603062299796696_603079946461598","",
"Humira Arshad","600482480054678","Humira","nl","600482480054678_603062299796696","Hi",,"it","603062299796696_605053706264222","fine",
"Hannan Khan Humira Arshad","1537409773148938","Humira","ur","1537409773148938_1789984697891443","کسی حسین کا لب کھولنا ضروری نہیں\nگلاب خوشبو کے رستے کلام کرتے ہیں",,"","1789984697891443_1799328263623753","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","ur","1537409773148938_1789984697891443","کسی حسین کا لب کھولنا ضروری نہیں\nگلاب خوشبو کے رستے کلام کرتے ہیں",,"ro","1789984697891443_1824916354398277","Nice",
"Hannan Khan Humira Arshad","1537409773148938","Humira","ur","1537409773148938_1789984697891443","کسی حسین کا لب کھولنا ضروری نہیں\nگلاب خوشبو کے رستے کلام کرتے ہیں",,"ur","1789984697891443_1807041159519130","واااہ",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1769447123278534",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1769445466612033",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1769444533278793",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1769442343279012",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1769441863279060",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1769441729945740",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1749883808568199",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1749883771901536",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1749877618568818",,,"da","1749877618568818_1803086956581217","I m big fan",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1743478642542049",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1741462742743639",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1741462632743650",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1741462502743663",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1738547823035131",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1738547756368471",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1736660949890485",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1735482400008340",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1735004073389506",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1735003953389518","At Multan with Sajad Haider",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1734761473413766",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1734757973414116",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","id","1537409773148938_1734757816747465","Abdullah with me",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1734757306747516","Lhr Airport",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","fi","1537409773148938_1734756900080890","My son Ali Mutaqeen",,"en","1734756900080890_1734761630080417","Nice wah",
"Hannan Khan Humira Arshad","1537409773148938","Humira","af","1537409773148938_1734756773414236","Sweet Mom",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1734756656747581",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1734756470080933","At army show",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1733053820251198",,,"sw","1733053820251198_1733141826909064","Imad Khan pic achi ha na mn ny lagi. #Dua Kazmi",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1733053376917909",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1733053303584583",,,"","1733053303584583_1733141956909051","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1733053303584583",,,"de","1733053303584583_1733141530242427","Wtf :D",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"so","1731873270369253_1732023113687602","Han mujy b ni aii Imad Khan. Ya Hannan Khan .he baty ga a ky kya chal raha ha edr",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"sw","1731873270369253_1732124657010781","Kya smjh ni i",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"","1731873270369253_1732022810354299","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"","1731873270369253_1732022797020967","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"","1731873270369253_1732022787020968","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"sw","1731873270369253_1732124757010771","Kya smjh ni i",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"sq","1731873270369253_1732023173687596","Me Dua Kazmi....",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"sw","1731873270369253_1732022713687642","Deanz peshawar",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1731873270369253",,,"so","1731873270369253_1732022857020961","Humaira arshad ye mujy smj nahi aae",
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1731321993757714","I'm coming to Multan for Show to Night",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1730356003854313",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1730355843854329",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1730290717194175",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1730290587194188",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1729489497274297",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1729489173940996",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1729488683941045",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1728237817399465",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1728237177399529",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1727866574103256",,,"pl","1727866574103256_1732613796961867","Ohhh nice",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1727134380843142",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1726773217545925",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1726153830941197",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1726091000947480",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725721744317739",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","sv","1537409773148938_1725695200987060","Hannan",,,,,
